tenure,maritalstatus_Single,preferredlogindevice_Computer,numberofaddress,complain,maritalstatus_Married,gender_Male,cashbackamount,daysincelastorder,couponused,preferredlogindevice_Mobile,gender_Female,preferredpaymentmode_E_wallet,preferedordercat_Fashion,maritalstatus_Divorced,numberofdeviceregistered,preferredpaymentmode_Cash_on_Delivery,preferredpaymentmode_Debit_Card,satisfactionscore,warehousetohome,churn
0.0,1.0,0.0,1.0,1.0,0.0,0.0,145.99,10.0,3.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,30.0,1
12.0,0.0,1.0,5.0,0.0,0.0,1.0,177.49,6.0,3.5,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,9.0,0
12.0,0.0,0.0,5.0,0.0,1.0,1.0,152.95,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,18.0,0
10.0,0.0,1.0,5.0,0.0,1.0,1.0,127.93,8.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,10.0,0
30.0,0.0,0.0,4.0,1.0,1.0,1.0,219.04000000000002,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,6.0,0
22.0,0.0,1.0,4.0,0.0,1.0,1.0,272.32625,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,0
14.0,0.0,1.0,7.0,0.0,1.0,1.0,164.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,10.0,0
14.0,0.0,1.0,3.0,0.0,0.0,0.0,167.44,8.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,9.0,0
9.0,0.0,0.0,6.0,0.0,1.0,0.0,173.14,7.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,16.0,1
8.0,0.0,0.0,10.0,0.0,0.0,1.0,147.17,9.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,6.0,0
15.0,0.0,0.0,10.0,0.0,1.0,1.0,233.48000000000002,7.0,3.5,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,12.0,0
1.0,1.0,0.0,3.0,1.0,0.0,1.0,182.44,4.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,12.0,1
5.0,1.0,1.0,9.0,0.0,0.0,1.0,146.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,0
30.0,0.0,0.0,6.0,0.0,1.0,0.0,272.32625,10.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,13.0,0
12.0,1.0,0.0,1.0,0.0,0.0,1.0,233.41000000000003,10.0,3.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,21.0,0
18.0,0.0,1.0,2.0,0.0,1.0,1.0,152.1,11.0,3.5,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,13.0,0
4.0,0.0,0.0,5.0,0.0,1.0,1.0,169.29,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,1.0,13.0,0
13.0,0.0,0.0,8.0,0.0,0.0,1.0,208.55,11.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,10.0,0
1.0,0.0,0.0,2.0,1.0,1.0,1.0,158.88,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,16.0,1
9.0,0.0,1.0,3.0,0.0,1.0,1.0,174.68,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,18.0,0
7.0,0.0,0.0,2.0,0.0,0.0,1.0,121.27000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,23.0,0
15.0,1.0,1.0,4.0,0.0,0.0,1.0,231.5,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0,1.0,2.0,15.0,1
4.0,0.0,0.0,2.0,0.0,1.0,1.0,207.93,9.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,14.0,0
2.0,0.0,0.0,2.0,1.0,1.0,0.0,182.68,7.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,16.0,0
28.0,0.0,1.0,2.0,1.0,1.0,1.0,235.76999999999998,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,14.0,0
1.0,1.0,0.0,3.0,0.0,0.0,1.0,171.84,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,17.0,0
0.0,0.0,1.0,2.0,0.0,1.0,1.0,152.06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,3.0,8.0,0
22.0,0.0,1.0,5.0,0.0,1.0,0.0,272.32625,8.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,29.0,0
14.0,0.0,1.0,5.0,1.0,0.0,0.0,169.22,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,33.0,0
24.0,1.0,1.0,1.0,0.0,0.0,0.0,128.38,7.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,12.0,0
1.0,1.0,0.0,8.0,0.0,0.0,1.0,192.35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,0.0,1.0,4.0,7.0,1
5.0,1.0,1.0,4.0,0.0,0.0,0.0,177.38,5.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,31.0,0
29.0,0.0,0.0,8.0,0.0,0.0,1.0,211.02999999999997,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,15.0,0
1.0,0.0,0.0,4.0,1.0,0.0,1.0,147.93,1.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,7.0,1
15.0,0.0,0.0,4.0,0.0,1.0,1.0,155.72,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,26.0,0
6.0,0.0,0.0,2.0,0.0,0.0,0.0,127.56,6.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,20.0,0
10.0,1.0,0.0,3.0,0.0,0.0,1.0,221.19,8.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,16.0,1
2.0,0.0,0.0,3.0,0.0,1.0,1.0,174.36,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,15.0,0
10.0,1.0,1.0,3.0,0.0,0.0,1.0,200.87,10.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,5.0,15.0,0
11.0,0.0,1.0,6.0,0.0,1.0,1.0,125.91999999999999,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,-0.4032380816998706,0
0.0,1.0,0.0,6.0,1.0,0.0,0.0,126.57,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.1594367355763465,1
23.0,0.0,1.0,4.0,0.0,1.0,1.0,178.9,9.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,9.0,0
10.0,1.0,0.0,6.0,0.0,0.0,1.0,169.85,8.0,3.5,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,10.0,0
0.0,0.0,0.0,4.0,1.0,1.0,0.0,133.39,7.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,13.0,1
0.0,0.0,1.0,4.0,0.0,1.0,1.0,198.24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,26.0,1
15.0,1.0,0.0,10.0,1.0,0.0,1.0,184.46,7.0,3.5,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,11.0,1
7.0,0.0,0.0,4.0,0.0,1.0,1.0,188.92,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,15.0,0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,146.14,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,24.0,1
0.0,1.0,0.0,2.0,1.0,0.0,0.0,126.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.1594367355763465,1
13.0,1.0,1.0,2.0,0.0,0.0,0.0,234.38,9.0,3.5,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,9.0,0
5.0,0.0,0.0,2.0,0.0,1.0,0.0,204.22,7.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,7.0,0
22.0,0.0,0.0,5.0,0.0,1.0,0.0,147.89,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,9.0,0
9.0,0.0,1.0,3.0,0.0,1.0,0.0,166.48,10.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,15.0,0
21.0,0.0,0.0,6.0,0.0,1.0,1.0,272.32625,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,12.0,0
10.0,0.0,0.0,2.0,0.0,1.0,1.0,148.42,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,15.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,69.83625,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,33.0,0
1.0,0.0,0.0,5.0,1.0,1.0,0.0,158.39,8.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,14.0,1
8.0,0.0,0.0,5.0,0.0,1.0,0.0,176.21,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,15.0,0
26.0,0.0,1.0,2.0,0.0,0.0,1.0,167.58,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,26.0,0
1.0,0.0,0.0,7.0,0.0,0.0,0.0,150.46,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,32.0,1
23.0,0.0,1.0,2.0,0.0,1.0,1.0,272.32625,7.0,3.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,8.0,0
7.0,0.0,1.0,2.0,0.0,1.0,1.0,147.24,2.0,3.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,1.0,16.0,0
31.0,1.0,0.0,10.0,0.0,0.0,1.0,179.05,3.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,23.0,0
10.0,1.0,1.0,2.0,1.0,0.0,1.0,176.42,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0
1.0,1.0,0.0,2.0,0.0,0.0,1.0,158.75,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,8.0,0
17.0,0.0,0.0,3.0,0.0,1.0,1.0,200.1,10.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,18.0,0
18.0,0.0,0.0,5.0,1.0,0.0,0.0,144.77,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,13.0,0
24.0,0.0,0.0,11.0,0.0,1.0,1.0,272.32625,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0
1.0,0.0,0.0,4.0,0.0,0.0,1.0,187.32,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,25.0,0
6.0,0.0,1.0,2.0,0.0,1.0,1.0,171.68,8.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.0,16.0,0
10.0,0.0,1.0,2.0,1.0,1.0,1.0,221.85000000000002,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,17.0,0
1.0,1.0,1.0,9.0,0.0,0.0,0.0,152.85,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,9.0,1
16.0,0.0,0.0,3.0,0.0,1.0,0.0,272.32625,10.0,3.5,1.0,1.0,1.0,0.0,0.0,5.5,0.0,0.0,1.0,9.0,1
12.0,1.0,0.0,6.0,0.0,0.0,0.0,211.86,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,7.0,0
18.0,0.0,0.0,5.0,0.0,1.0,0.0,227.48,8.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,14.0,0
17.0,0.0,1.0,5.0,0.0,1.0,1.0,193.04,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,22.0,0
4.0,0.0,0.0,1.0,1.0,0.0,1.0,148.21,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,11.0,0
19.0,0.0,0.0,4.0,1.0,1.0,0.0,268.72,7.0,3.5,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,8.0,0
23.0,0.0,0.0,8.0,0.0,0.0,1.0,138.75,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,14.0,0
5.0,0.0,0.0,3.0,1.0,1.0,1.0,193.33,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,18.0,0
14.0,0.0,0.0,2.0,0.0,0.0,0.0,133.76,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.5,1.0,0.0,3.0,13.0,0
19.0,0.0,0.0,6.0,1.0,1.0,1.0,232.61,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,16.0,0
10.0,1.0,0.0,11.0,1.0,0.0,0.0,179.1,13.0,3.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,9.0,0
2.0,0.0,0.0,2.0,0.0,1.0,0.0,131.31,8.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,12.0,0
8.0,0.0,0.0,3.0,1.0,0.0,0.0,147.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,17.0,0
15.0,1.0,0.0,5.0,0.0,0.0,1.0,193.7,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,12.0,0
10.0,0.0,1.0,2.0,0.0,1.0,0.0,168.74,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0
0.0,0.0,0.0,2.0,0.0,1.0,1.0,124.50999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.1594367355763465,0
4.0,0.0,0.0,5.0,0.0,1.0,1.0,154.6,7.0,3.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,12.0,0
22.0,0.0,0.0,3.0,0.0,1.0,0.0,135.8,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,6.0,0
7.0,0.0,1.0,8.0,0.0,0.0,0.0,243.77999999999997,9.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,12.0,0
8.0,0.0,0.0,1.0,0.0,0.0,1.0,180.2,9.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,22.0,0
26.0,0.0,0.0,11.0,0.0,0.0,0.0,154.5,5.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,15.0,0
23.0,1.0,1.0,11.0,1.0,0.0,0.0,272.32625,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,17.0,0
13.0,0.0,0.0,6.0,0.0,1.0,0.0,163.77,8.0,3.5,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,8.0,0
2.0,0.0,0.0,4.0,0.0,1.0,0.0,261.24,7.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,6.0,0
8.0,0.0,1.0,9.0,0.0,1.0,1.0,272.32625,10.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,22.0,0
5.0,0.0,1.0,3.0,0.0,0.0,0.0,214.43,8.0,3.5,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,14.0,0
3.0,0.0,0.0,9.0,1.0,0.0,1.0,149.04,3.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,13.0,1
0.0,1.0,1.0,2.0,0.0,0.0,1.0,187.22,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,5.0,30.0,1
7.0,0.0,0.0,2.0,1.0,1.0,0.0,173.78,2.0,3.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,22.0,0
3.0,0.0,0.0,3.0,0.0,1.0,1.0,171.4,7.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,21.0,0
2.0,0.0,0.0,3.0,0.0,1.0,1.0,140.63,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,8.0,0
7.0,1.0,0.0,3.0,0.0,0.0,1.0,120.13,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,13.0,0
15.0,0.0,1.0,4.0,1.0,0.0,0.0,231.91000000000003,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,32.0,0
13.0,1.0,0.0,9.0,0.0,0.0,1.0,166.08,8.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,31.0,0
8.0,0.0,0.0,8.0,0.0,1.0,0.0,170.05,1.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,13.0,0
5.0,0.0,0.0,2.0,0.0,1.0,1.0,155.67,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,9.0,0
22.0,0.0,0.0,3.0,1.0,1.0,0.0,239.66000000000003,12.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,12.0,0
0.0,1.0,0.0,2.0,1.0,0.0,1.0,124.72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.1594367355763465,1
7.0,1.0,0.0,1.0,0.0,0.0,1.0,120.58000000000001,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,6.0,1
23.0,1.0,0.0,6.0,0.0,0.0,1.0,272.32625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,8.0,0
14.0,0.0,0.0,4.0,0.0,1.0,1.0,272.32625,17.0,3.5,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,7.0,0
9.0,0.0,1.0,4.0,0.0,1.0,0.0,175.93,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,9.0,0
8.0,0.0,1.0,5.0,0.0,0.0,1.0,120.93,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,11.0,0
0.0,0.0,0.0,4.0,1.0,0.0,0.0,145.59,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,26.0,1
8.0,0.0,0.0,2.0,0.0,1.0,1.0,222.25,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0
1.0,0.0,0.0,3.0,0.0,0.0,1.0,150.39,3.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,13.0,0
23.0,0.0,0.0,6.0,0.0,0.0,1.0,272.32625,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,8.0,0
25.0,0.0,1.0,3.0,1.0,1.0,0.0,232.47000000000003,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,34.0,0
8.0,0.0,0.0,2.0,0.0,0.0,1.0,172.95,6.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,6.0,0
1.0,0.0,0.0,2.0,0.0,0.0,1.0,110.52000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,16.0,0
15.0,1.0,0.0,5.0,0.0,0.0,1.0,193.7,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,12.0,0
19.0,1.0,1.0,5.0,0.0,0.0,0.0,272.32625,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,32.0,0
12.0,1.0,0.0,6.0,0.0,0.0,0.0,211.86,3.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,7.0,0
16.0,0.0,1.0,2.0,1.0,0.0,1.0,272.32625,11.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,9.0,0
8.0,0.0,1.0,1.0,0.0,1.0,1.0,121.44999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,0
23.0,1.0,0.0,7.0,0.0,0.0,1.0,204.96,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,16.0,0
3.0,0.0,0.0,2.0,0.0,1.0,1.0,141.52,8.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,0
30.0,0.0,1.0,3.0,1.0,1.0,1.0,257.87,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,21.0,0
0.0,1.0,0.0,2.0,1.0,0.0,1.0,158.28,4.0,3.5,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,1
17.0,0.0,0.0,3.0,0.0,1.0,1.0,272.32625,12.0,3.5,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,22.0,0
10.0,0.0,0.0,5.0,0.0,0.0,1.0,146.43,5.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,20.0,0
0.0,0.0,0.0,3.0,0.0,1.0,1.0,186.39,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,34.0,0
4.0,0.0,0.0,5.0,0.0,1.0,1.0,217.5,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,36.0,0
16.0,0.0,0.0,9.0,0.0,0.0,0.0,199.85,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,5.0,13.0,0
3.0,0.0,0.0,6.0,0.0,0.0,0.0,168.35,2.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,34.0,0
6.0,0.0,1.0,8.0,1.0,1.0,1.0,152.59,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,26.0,1
9.0,0.0,0.0,9.0,1.0,1.0,1.0,151.6,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,18.0,0
2.0,0.0,1.0,3.0,1.0,1.0,1.0,152.03,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,13.0,0
3.0,0.0,0.0,9.0,0.0,0.0,1.0,153.01,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,22.0,0
14.0,0.0,0.0,6.0,0.0,1.0,1.0,228.22,10.0,3.5,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,27.0,0
22.0,0.0,0.0,2.0,1.0,1.0,1.0,272.32625,9.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,24.0,0
10.0,0.0,0.0,3.0,0.0,1.0,1.0,200.96,1.0,3.5,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,9.0,0
8.0,1.0,0.0,1.0,0.0,0.0,1.0,142.3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,28.0,0
7.0,0.0,0.0,2.0,0.0,1.0,1.0,167.99,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,3.0,14.0,0
16.0,1.0,1.0,1.0,0.0,0.0,0.0,124.55000000000001,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.1594367355763465,0
3.0,1.0,0.0,3.0,1.0,0.0,1.0,172.23,6.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,10.0,0
9.0,0.0,0.0,3.0,0.0,0.0,0.0,171.01,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,25.0,0
17.0,0.0,1.0,3.0,0.0,1.0,0.0,177.57,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,17.0,0
4.0,0.0,1.0,2.0,0.0,1.0,0.0,189.43,9.0,3.5,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,13.0,0
28.0,1.0,1.0,5.0,0.0,0.0,0.0,173.69,4.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,27.0,0
4.0,0.0,0.0,4.0,0.0,0.0,0.0,219.19,8.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,12.0,0
7.0,1.0,0.0,10.0,0.0,0.0,0.0,121.09,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,4.0,14.0,0
10.0,1.0,0.0,5.0,0.0,0.0,0.0,174.91,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,6.0,0
6.0,1.0,1.0,10.0,0.0,0.0,1.0,171.48,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,17.0,0
10.0,0.0,0.0,6.0,0.0,1.0,0.0,181.47,3.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,23.0,0
12.0,0.0,0.0,2.0,0.0,1.0,0.0,213.23,3.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,24.0,0
17.0,0.0,0.0,2.0,0.0,1.0,0.0,226.69,3.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,9.0,1
12.0,0.0,0.0,1.0,0.0,1.0,0.0,220.31,8.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,30.0,0
1.0,0.0,0.0,2.0,0.0,1.0,1.0,131.96,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,25.0,0
12.0,1.0,0.0,2.0,0.0,0.0,0.0,201.25,9.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,7.0,0
19.0,0.0,0.0,5.0,0.0,1.0,0.0,147.7,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,0
7.0,0.0,0.0,2.0,0.0,1.0,0.0,121.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,10.0,0
0.0,0.0,0.0,2.0,0.0,0.0,1.0,123.22999999999999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,-0.1687902411681134,0
13.0,1.0,0.0,2.0,0.0,0.0,1.0,203.8,8.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,9.0,0
